source_file,source_line,scope,variable_name,is_used
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\entity_extractor.py,660,EntityExtractor.extract_title_block,title_block,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\entity_extractor.py,662,EntityExtractor.extract_title_block,combined_text,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\entity_extractor.py,665,EntityExtractor.extract_title_block,part_numbers,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\entity_extractor.py,676,EntityExtractor.extract_title_block,scale_pattern,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\entity_extractor.py,677,EntityExtractor.extract_title_block,scale_match,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\entity_extractor.py,682,EntityExtractor.extract_title_block,date_pattern,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\entity_extractor.py,683,EntityExtractor.extract_title_block,date_match,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\entity_extractor.py,688,EntityExtractor.extract_title_block,rev_pattern,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\entity_extractor.py,689,EntityExtractor.extract_title_block,rev_match,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,22,module,logger,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,38,class:HierarchyNode,id,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,39,class:HierarchyNode,class_name,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,40,class:HierarchyNode,confidence,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,41,class:HierarchyNode,relationship,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,42,class:HierarchyNode,children,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,64,class:HierarchyConfig,fastener_proximity_px,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,65,class:HierarchyConfig,size_weight,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,66,class:HierarchyConfig,association_weight,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,67,class:HierarchyConfig,centrality_weight,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,68,class:HierarchyConfig,containment_confidence_base,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,69,class:HierarchyConfig,fastening_confidence_base,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,70,class:HierarchyConfig,orphaned_confidence,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,71,class:HierarchyConfig,max_tree_depth,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,72,class:HierarchyConfig,fastener_types,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,75,class:HierarchyConfig,min_containment_overlap,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,76,class:HierarchyConfig,weight_sum_tolerance,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,89,HierarchyConfig.__post_init__,weight_sum,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,145,SpatialIndex.find_containing,containers,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,169,SpatialIndex.find_within_distance,center,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,170,SpatialIndex.find_within_distance,nearby,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,176,SpatialIndex.find_within_distance,candidate_center,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,177,SpatialIndex.find_within_distance,distance,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,253,HierarchyBuilder.build_hierarchy,spatial_index,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,256,HierarchyBuilder.build_hierarchy,association_counts,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,259,HierarchyBuilder.build_hierarchy,root,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,262,HierarchyBuilder.build_hierarchy,assemblies,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,263,HierarchyBuilder.build_hierarchy,processed,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,264,HierarchyBuilder.build_hierarchy,parent_child_map,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,269,HierarchyBuilder.build_hierarchy,containment_assemblies,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,275,HierarchyBuilder.build_hierarchy,fastening_assemblies,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,281,HierarchyBuilder.build_hierarchy,orphaned_assemblies,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,287,HierarchyBuilder.build_hierarchy,detection_by_id,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,288,HierarchyBuilder.build_hierarchy,hierarchy_tree,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,290,HierarchyBuilder.build_hierarchy,hierarchy,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,849,HierarchyBuilder.search_node,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,875,HierarchyBuilder.search_node,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,900,HierarchyBuilder.search_path,current_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,906,HierarchyBuilder.search_path,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,923,HierarchyBuilder.get_all_components,components,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\hierarchy_builder.py,946,HierarchyBuilder.get_components_by_relationship,pairs,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,29,module,logger,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,66,class:PreprocessConfig,ocr_preset,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,67,class:PreprocessConfig,detection_preset,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,68,class:PreprocessConfig,skew_threshold_degrees,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,69,class:PreprocessConfig,blur_threshold,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,70,class:PreprocessConfig,contrast_threshold,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,71,class:PreprocessConfig,brightness_min,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,72,class:PreprocessConfig,brightness_max,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,204,ImagePreprocessor.preprocess_for_ocr,preset,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,208,ImagePreprocessor.preprocess_for_ocr,gray,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,210,ImagePreprocessor.preprocess_for_ocr,gray,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,219,ImagePreprocessor.preprocess_for_ocr,clahe,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,223,ImagePreprocessor.preprocess_for_ocr,gray,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,226,ImagePreprocessor.preprocess_for_ocr,gray,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,231,ImagePreprocessor.preprocess_for_ocr,gray,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,271,ImagePreprocessor.preprocess_for_detection,preset,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,275,ImagePreprocessor.preprocess_for_detection,gray,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,277,ImagePreprocessor.preprocess_for_detection,gray,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,283,ImagePreprocessor.preprocess_for_detection,gray,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,288,ImagePreprocessor.preprocess_for_detection,gray,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,329,ImagePreprocessor.detect_and_correct_skew,edges,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,332,ImagePreprocessor.detect_and_correct_skew,lines,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,338,ImagePreprocessor.detect_and_correct_skew,angles,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,341,ImagePreprocessor.detect_and_correct_skew,angle,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\image_preprocessor.py,345,ImagePreprocessor.detect_and_correct_skew,angles_array,True
